date,congestion_index,traffic_volume,average_speed,is_outlier,year,month,day,dayofweek,is_weekend,is_holiday,season
2023-07-31,43.178482183693966,2235.3559062536515,27.81721364899754,False,2023,7,31,0,0,0,rainy
2023-08-01,40.37553094304974,2316.5011739027414,19.286781427358044,False,2023,8,1,1,0,0,rainy
2023-08-02,52.91625453718869,2360.8966886390745,26.30614501942341,False,2023,8,2,2,0,0,rainy
2023-08-03,43.08109717232396,1915.0341666684571,22.674095340348394,False,2023,8,3,3,0,0,rainy
2023-08-04,50.633388218721,2428.061491395545,23.114490396235492,False,2023,8,4,4,0,0,rainy
2023-08-05,52.01068763551049,2136.1789763335855,16.635486633324977,False,2023,8,5,5,1,0,rainy
2023-08-06,49.253831811696585,2097.2018389875548,21.29869383715459,False,2023,8,6,6,1,0,rainy
2023-08-07,41.96404591348503,1986.1955548901162,19.471359285240826,False,2023,8,7,0,0,0,rainy
2023-08-08,46.00240981943381,1960.734281458945,24.496382715816292,False,2023,8,8,1,0,0,rainy
2023-08-09,43.726175968412164,2044.3251193885444,25.330190942903148,False,2023,8,9,2,0,0,rainy
